resp_id,agency,year,name,id_rssd,assets
0000015310,3,2012,CB&S BANK,594433,1276082
0000015359,3,2012,SOUTHERN BANK & TRUST CO,717924,2039801
0000015504,3,2012,FIRST CITIZENS,93721,8103953
0000015614,3,2012,WEST BANK,139740,1256935
0000015697,3,2012,BENEFICIAL SAVINGS BANK,810919,4590203
0000015809,3,2012,SECURITY STATE BANK & TRUST,247355,660128
0000015815,3,2012,CENTRAL BANK & TRUST CO,1007015,1908559
0000015912,3,2012,SAVINGS BANK OF DANBURY,626101,762338
0000015966,3,2012,FULTON SAVINGS BANK,900502,395177
0000015977,3,2012,PATHFINDER BANK,729310,442654
0000015990,3,2012,WATERTOWN SAVINGS BANK,298218,453902
0000015995,3,2012,PUTNAM COUNTY SAVINGS BANK,24006,956415
0000016012,3,2012,DIME SAVINGS BANK OF WILLIAMSB,924405,4009852
0000016022,3,2012,NEW YORK COMMUNITY BANK,694904,39468720
0000016026,3,2012,RIDGEWOOD SAVINGS BANK,859712,4804014
0000016032,3,2012,RHINEBECK BANK,195111,567066
0000016068,3,2012,APPLE BANK FOR SAVINGS,249612,7582245
0000016175,3,2012,WEST ALABAMA BANK,501132,593312
0000016191,3,2012,STOCKMAN BANK OF MONTANA,651859,2132797
0000016450,3,2012,BUSEY BANK,416245,3345575
0000016470,3,2012,JEFFERSON BANK,45560,949387
0000016606,3,2012,STANDARD BANK AND TRUST CO.,19730,2135175
0000016799,3,2012,NEWBRIDGE BANK,617024,1733432
0000016820,3,2012,THE BANK OF GLEN BURNIE,628123,365280
0000016835,3,2012,PROSPERITY BANK,664756,9816225
0000016889,3,2012,UNITED COMMUNITY BANK,1017939,6977357
0000016924,3,2012,OZARK MOUNTAIN BANK,576541,294850
0000016940,3,2012,THE DELAWARE COUNTY BANK AND T,616410,523243
0000016980,3,2012,BANK OF COLORADO,255659,2140697
0000017105,3,2012,DOUGLAS COUNTY BANK,16458,294206
0000017115,3,2012,SANFORD INSTITUTION FOR SAVING,111205,433106
0000017123,3,2012,ARTISANS' BANK`,73116,543954
0000017266,3,2012,UMPQUA BANK,143662,11556684
0000017308,3,2012,CENTRAL PACIFIC BANK,701062,4134631
0000017323,3,2012,FIRST STATE COMMUNITY BANK,707354,1303153
0000017393,3,2012,GERMAN AMERICAN BANCORP,37640,1866842
0000017470,3,2012,FIRST BANK OF HIGHLAND PARK,804338,1085293
0000017484,3,2012,COMMERCE BANK & TRUST COMPANY,824000,1411074
0000017514,3,2012,BANTERRA BANK,502849,1103263
0000017633,3,2012,EMPIRE BANK,290052,1024142
0000017658,3,2012,NORWAY SAVINGS BANK,289702,958847
0000017748,3,2012,GORHAM SAVINGS BANK,241607,912662
0000017842,3,2012,TEXAS BANK AND TRUST COMPANY,949154,1431344
0000017870,3,2012,CAMBRIDGE SAVINGS BANK,758703,2316360
0000017897,3,2012,KENNEBEC SAVINGS BANK,583905,795427
0000017943,3,2012,LIBERTY BANK,587800,3394125
0000017960,3,2012,MERRIMACK COUNTY SAVINGS BANK,74403,651460
0000017985,3,2012,FIRST HAWAIIAN BANK,980661,15830240
0000018012,3,2012,BANK OF NEW HAMPSHIRE,265407,1107327
0000018059,3,2012,THE BANK OF COMMERCE,324863,833238
0000018100,3,2012,COREFIRST BANK AND TRUST,361055,1154634
0000018113,3,2012,NEVADA STATE BANK,456960,4101113
0000018129,3,2012,BANKNEWPORT,546003,1098139
0000018190,3,2012,UNION SAVINGS BANK,443205,2496462
0000018198,3,2012,NAUGATUCK SAVINGS BANK,407506,915570
0000018200,3,2012,DIME BANK,311603,707405
0000018203,3,2012,ROCKVILLE BANK,633501,1748328
0000018204,3,2012,FIRST COUNTY BANK,958204,1319140
0000018208,3,2012,FARMINGTON BANK,1009804,1615541
0000018213,3,2012,FAIRFIELD COUNTY BANK,882701,1441363
0000018229,3,2012,NORTHWEST COMMUNITY BANK,545604,318927
0000018238,3,2012,CHELSEA GROTON BANK,345309,836596
0000018266,3,2012,NORTHERN BANK & TRUST COMPANY,900306,734743
0000018297,3,2012,SOUTHSIDE BANK,361167,3299250
0000018355,3,2012,NORTH DALLAS BANK & TRUST CO.,490450,1190368
0000018408,3,2012,BANGOR SAVINGS BANK,419406,2556255
0000018412,3,2012,WHIDBEY ISLAND BANK,63078,1668639
0000018467,3,2012,SALISBURY BANK AND TRUST CO,821906,608156
0000018503,3,2012,CATHAY BANK,595869,10628922
0000018509,3,2012,WEST SUBURBAN BANK,375034,1927699
0000018618,3,2012,MANUFACTURERS BANK,930965,1982929
0000018923,3,2012,CITIBANK (BANAMEX USA),750864,1333799
0000018957,3,2012,COPPERMARK BANK,36054,1262552
0000018962,3,2012,ROYAL BANK AMERICA,471217,840595
0000018983,3,2012,RIVER CITY BANK,253468,1119755
0000019006,3,2012,SIUSLAW BANK,849665,318158
0000019008,3,2012,PARKWAY BANK & TRUST CO.,1001639,2237658
0000019222,3,2012,FREMONT BANK,739560,2367851
0000019333,3,2012,REPUBLIC BANK OF CHICAGO,671334,1358888
0000019416,3,2012,CHINATRUST BANK USA,996260,1421711
0000019459,3,2012,UNITED COMMUNITY BANCORP,439338,954685
0000019531,3,2012,MACHIAS SAVINGS BANK,137205,933475
0000019581,3,2012,BELL STATE BANK & TRUST,929352,2226619
0000019629,3,2012,INTERNATIONAL BANK OF COMMERCE,1001152,9621944
0000019762,3,2012,JEFFERSON BANK,854454,488854
0000019772,3,2012,RIVER VALLEY BANK,163549,984440
0000019842,3,2012,BANK LEUMI USA,101019,5680383
0000019861,3,2012,YADKIN VALLEY BANK,282329,1990951
0000019899,3,2012,KANSAS STATE BANK OF MANHATTAN,160959,798484
0000019919,3,2012,BBVA PUERTO RICO,170716,5016217
0000019943,3,2012,CENTURY BANK,377908,2740515
0000019953,3,2012,LAKELAND BANK,687009,2819987
0000019977,3,2012,ISRAEL DISCOUNT BANK OF NY,320119,9483877
0000020369,3,2012,HEARTLAND BANK & TRUST,426534,1943815
0000020473,3,2012,AMERICAN BANK OF TEXAS,627658,1140346
0000020504,3,2012,AMERIS BANK,764030,3003189
0000020741,3,2012,PIONEER SAVINGS BANK,237619,767813
0000020774,3,2012,PACIFIC CONTINENTAL BANK,693662,1271657
0000020828,3,2012,BANCO SANTANDER DE PUERTO RICO,816210,6587459
0000020852,3,2012,CALIFORNIA BANK & TRUST,837260,10894059
0000021010,3,2012,FIRST SECURITY BANK OF MISSOUL,652351,1103547
0000021122,3,2012,BRIDGEVIEW BANK GROUP,312730,1287813
0000021265,3,2012,BAC FLORIDA BANK,725732,1174160
0000021440,3,2012,FIDELITY BANK,598534,2231779
0000021468,3,2012,TOTALBANK,790534,2256935
0000021573,3,2012,BANK OF TENNESSEE,340135,640031
0000021716,3,2012,CITIZENS BUSINESS BANK,933966,6475412
0000021943,3,2012,TRI COUNTIES BANK,100562,2554359
0000021952,3,2012,STATE BANK OF COUNTRYSIDE,225335,726382
0000022257,3,2012,COLONY BANK,491934,1192832
0000022407,3,2012,BANK OF THE CASCADES,17464,1303273
0000022441,3,2012,AMERICANWEST BANK,39475,2274641
0000022444,3,2012,INLAND BANK AND TRUST,189745,1288700
0000022597,3,2012,BANK OF THE SIERRA,662369,1332301
0000022819,3,2012,FIRST CALIFORNIA BANK,994565,1813161
0000022946,3,2012,SCOTIABANK DE PUERTO RICO,716413,6740450
0000023030,3,2012,CENTRAL VALLEY COMMUNITY BANK,703767,848360
0000023091,3,2012,ALPINE BANK,260055,2256513
0000023287,3,2012,CAPE COD FIVE CENTS SAVINGS BA,664206,2106498
0000023293,3,2012,FLORENCE SAVINGS BANK,279105,1087990
0000023296,3,2012,SALEM FIVE CENTS SAVINGS BANK,618807,2876630
0000023301,3,2012,WILSHIRE STATE BANK,382667,2691384
0000023621,3,2012,BERKSHIRE BANK,473501,3955635
0000023622,3,2012,BRISTOL COUNTY SAVINGS BANK,13103,1338757
0000023623,3,2012,WASHINGTON TRUST COMPANY,816603,3059757
0000023627,3,2012,REPUBLIC BANK & TRUST CO,316840,3310308
0000023901,3,2012,BELMONT SAVINGS BANK,348207,668485
0000023992,3,2012,COUNTRY BANK,689209,1430848
0000024045,3,2012,PACIFIC WESTERN BANK,494261,5513143
0000024156,3,2012,OCEAN BANK,663834,3249730
0000024315,3,2012,COMMUNITY BANK,770367,2601322
0000024516,3,2012,INTERAUDI BANK,538802,1278215
0000024655,3,2012,AMERICAN RIVER BANK,735768,581604
0000024811,3,2012,BOSTON PRIVATE BANK & TRUST CO,964700,5848935
0000024920,3,2012,WOORI AMERICA BANK,384018,939379
0000025103,3,2012,CITY BANK,575254,2020141
0000025268,3,2012,FIRST CENTRAL BANK,386852,208077
0000025330,3,2012,UNITED CENTRAL BANK,259657,2348538
0000025795,3,2012,PEOPLES BANK & TRUST,109136,316670
0000026218,3,2012,PARK BANK,200640,776263
0000026255,3,2012,METRO BANK,775214,2417820
0000026390,3,2012,ATLANTIC STEWARDSHIP BANK,527507,707051
0000026395,3,2012,MUTUALONEBANK,154770,398495
0000026451,3,2012,FIDELITY BANK,933377,517519
0000026607,3,2012,BANKTRUST,576130,2040780
0000026610,3,2012,BBCN BANK,671464,5163472
0000026647,3,2012,FIRSTRUST BANK,932978,2487192
0000026962,3,2012,WILSON BANK & TRUST,159636,1567391
0000027006,3,2012,KATHY WINKATES,231242,2326510
0000027235,3,2012,STAR FINANCIAL BANK,547840,1622469
0000027237,3,2012,ENTERPRISE BANK AND TRUST,1190476,3367988
0000027244,3,2012,THE COLUMBIA BANK,1189993,1999518
0000027332,3,2012,REPUBLIC BANK,1216321,1044371
0000027408,3,2012,ENTERPRISE B&TC,1356768,1488378
0000027471,3,2012,AMERICAN EXPRESS CENTURION BK,1394676,35152624
0000027476,3,2012,BANCFIRST,1386251,5407792
0000027499,3,2012,COMENITY BANK,1391778,5104374
0000027507,3,2012,COMMUNITY BANK & TRUST,1393624,572348
0000027574,3,2012,GEORGIA BANK & TRUST CO,1402610,1610361
0000027575,3,2012,BANK OF NEW CASTLE,1404940,16039
0000027614,3,2012,FULTON BANK OF NEW JERSEY,1407932,3408927
0000027708,3,2012,ESB BANK,224178,1923376
0000027744,3,2012,MUTUALBANK,810777,1424545
0000027760,3,2012,WEST VIEW SAVINGS BANK,842376,253204
0000028114,3,2012,HOME SAVINGS AND LOAN COMPANY,932277,2033894
0000028178,3,2012,NORTHWEST SAVINGS BANK,1002878,7975877
0000028258,3,2012,HOME FEDERAL BANK,1014077,1098540
0000028395,3,2012,CAPE BANK,106377,1071448
0000028489,3,2012,BANNER BANK,352772,4048154
0000028513,3,2012,"WATERSTONE BANK, SSB",310978,1707723
0000028567,3,2012,ROSELLE SAVINGS BANK,324274,419215
0000028610,3,2012,FIRST FEDERAL SAVINGS BANK,368175,1228694
0000028788,3,2012,STURDY SAVINGS BANK,391977,542024
0000028866,3,2012,ORITANI BANK,2376,2567121
0000028892,3,2012,INVESTORS BANK,35570,10674891
0000029012,3,2012,HERITAGE BANK,881478,1202826
0000029058,3,2012,FIRST SAVINGS BANK NORTHWEST,768074,1049435
0000029546,3,2012,GREAT SOUTHERN BANK,572374,3788680
0000029663,3,2012,ASHEVILLE SAVINGS BANK,342175,785846
0000029809,3,2012,FSB HEGEWISCH,483274,549724
0000029864,3,2012,ADVANTAGE BANK,834979,765926
0000029875,3,2012,NVE BANK,1012671,684222
0000029882,3,2012,ALLIANCE BANK,1014778,466349
0000030039,3,2012,HAVEN SAVINGS BANK,918477,702743
0000030052,3,2012,BOILING SPRINGS SAVINGS BANK,797775,1356435
0000030076,3,2012,SPENCER SAVINGS BANK,845573,1819550
0000030387,3,2012,FIRSTBANK PUERTO RICO,510871,13111660
0000030428,3,2012,CENTURY SAVINGS BANK,392778,348436
0000030470,3,2012,MANASQUAN SAVINGS BANK,459671,847960
0000030544,3,2012,MARQUETTE SAVINGS BANK,304173,758928
0000030696,3,2012,ORANGE SAVINGS BANK,425975,401095
0000030704,3,2012,MAGYAR BANK,548771,526327
0000030788,3,2012,GLACIER BANK,2634191,1375690
0000031286,3,2012,1ST MARINER BANK,309570,1179394
0000031461,3,2012,HARLEYSVILLE SAVINGS BANK,139478,840410
0000031469,3,2012,ORIENTAL GROUP,245276,6642158
0000032102,3,2012,DORAL BANK,671576,7241449
0000032158,3,2012,STERLING BANK,741871,9207809
0000032173,3,2012,VOYAGER BANK,430670,378873
0000032296,3,2012,UNION SAVINGS BANK,911973,2218607
0000032489,3,2012,HOMESTREET BANK,258771,2248472
0000032574,3,2012,BEAL BANK,1176881,3755348
0000032749,3,2012,NEW YORK COMMERICAL BANK,1438589,2585283
0000032773,3,2012,EASTERN BANK,128904,7812916
0000032779,3,2012,BANK OF MARIN,1436204,1393255
0000032975,3,2012,PREMIERWEST BANK,1457003,1264931
0000033005,3,2012,FIRST COLLINSVILLE BANK,1459717,629994
0000033022,3,2012,THE BANK OF KENTUCKY,1459034,1743596
0000033029,3,2012,WHITNEY BANK,1464122,14882261
0000033216,3,2012,NORTHRIM BANK,1718188,1079217
0000033306,3,2012,THE PRIVATEBANK AND TRUST CO.,1842065,12392366
0000033440,3,2012,CITIZENS FIRST BANK,1867983,1353408
0000033503,3,2012,UNITY BANK,1890525,810216
0000033510,3,2012,EAST BOSTON SAVINGS BANK,1000100,1946482
0000033527,3,2012,BANK OF NORTH CAROLINA,1908082,2453584
0000033539,3,2012,PREFERRED BANK,1918344,1309800
0000033648,3,2012,BANK OF INDIA,727709,3809763
0000033664,3,2012,"STATE BANK OF INDIA, CHICAGO",217237,1363167
0000033682,3,2012,STATE BANK OF INDIA,95716,5198822
0000033686,3,2012,BANK HAPOALIM BM,790105,7041281
0000033778,3,2012,GE CAPITAL BANK,2017570,12338838
0000033826,3,2012,COLUMBIA STATE BANK,2078290,4786966
0000033844,3,2012,MOUNTAIN WEST BANK,2114282,1129417
0000033883,3,2012,FIDELITY BANK,2171100,913810
0000033897,3,2012,BANK OF NEVADA,2197098,2877645
0000034102,3,2012,SUMMIT COMMUNITY BANK,2372774,1442550
0000034120,3,2012,BANK OF ANN ARBOR,2390929,777699
0000034321,3,2012,SOUTHERN COMMUNITY BANK AND TR,2514547,1499735
0000034351,3,2012,USAA SAVINGS BANK,2502656,15279530
0000034427,3,2012,CNLBANK,2596262,1385640
0000034519,3,2012,MERRICK BANK,2615190,1320230
0000034598,3,2012,MERCANTILE BANK OF MICHIGAN,2608754,1428079
0000034618,3,2012,MACATAWA BANK,2634351,1505983
0000034643,3,2012,SUNSTATE BANK,2791085,155114
0000034720,3,2012,SOMERSET HILLS BANK,2751388,363668
0000034733,3,2012,CARDINAL BANK,2683014,2594615
0000034788,3,2012,AMERICAN BUSINESS BANK,2734729,1174712
0000034888,3,2012,PARKE BANK,2764212,790405
0000034942,3,2012,HOPEWELL COMMUNITY BANK,2773867,404395
0000034980,3,2012,RED RIVER BANK,2743244,989486
0000035077,3,2012,STONEBRIDGE BANK,2754389,300673
0000035095,3,2012,TOWNEBANK,2797724,4081771
0000035141,3,2012,BMW BANK OF NORTH AMERICA,2850722,9024032
0000035348,3,2012,ONB BANK & TRUST COMPANY,2826316,607600
0000035364,3,2012,CENTRA BANK INC (WV),2856500,1329989
0000035426,3,2012,TWO RIVER COMMUNITY BANK,2888789,674515
0000035444,3,2012,THE BANCORP BANK,2858960,3005724
0000035456,3,2012,1ST COLONIAL COMMUNITY BANK,2920773,290589
0000035541,3,2012,BCB COMMUNITY BANK,2954059,1216842
0000035575,3,2012,CIT BANK,2950677,8968659
0000035583,3,2012,PINNACLE BANK,2925666,4846736
0000057053,3,2012,SIGNATURE BANK,2942690,14666121
0000057203,3,2012,BARCLAYS BANK DELAWARE,2980209,15263619
0000057228,3,2012,EMBASSY BANK FOR THE LEHIGH VA,3068579,576068
0000057282,3,2012,CITIZENS BANK OF PENNSYLVANIA,3041974,32316917
0000057311,3,2012,STIFEL BANK & TRUST,3076248,2304426
0000057368,3,2012,THE BANK OF NEW CANAAN,3109043,362377
0000057369,3,2012,US CENTURY BANK,3146150,1345628
0000057408,3,2012,OPTUM BANK,3202702,1885125
0000057484,3,2012,BANKERS TRUST COMPANY,3142358,398219
0000057512,3,2012,WESTERN ALLIANCE BANK,3138146,2234702
0000057565,3,2012,UBS BANK USA,3212149,34276023
0000057577,3,2012,TORREY PINES BANK,3179082,1728400
0000057776,3,2012,HOWARD BANK,3282852,323141
0000057803,3,2012,ALLY BANK,3284070,85381954
0000057833,3,2012,BEAL BANK USA,3284397,5722272
0000057844,3,2012,PENN LIBERTY BANK,3277988,569214
0000057870,3,2012,STATE BANK AND  TRUST COMPANY,3384318,2746797
0000057919,3,2012,NORTH JERSEY COMMUNITY BANK,3317932,729515
0000057934,3,2012,STONEGATE BANK,3339046,854952
0000057993,3,2012,SERVISFIRST BANK,3348888,2460239
0000058021,3,2012,SQUARE 1 BANK,3345449,1644372
0000058132,3,2012,TALMER BANK AND TRUST,3545324,2126678
0000058137,3,2012,PACIFIC RIM BANK,3426656,132687
0000058177,3,2012,SALLIE MAE BANK,3394278,7613991
0000058270,3,2012,BANK OF CAPE COD,3464827,152097
0000058302,3,2012,FIRST NBC BANK,3445769,2224334
0000058457,3,2012,TRISTATE CAPITAL BANK,3475083,1833455
0000058471,3,2012,FIRST CHOICE BANK,3582673,669292
0000058492,3,2012,ATLANTIC CAPITAL BANK,3555695,1021276
0000058596,3,2012,CARTER BANK AND TRUST,3476192,3970407
0000058647,3,2012,FIRST FOUNDATION BANK,3637685,548574
0000058664,3,2012,NEW JERSEY COMMUNITY BANK,3654712,132018
0000058878,3,2012,CAPITALSOURCE BANK,3806100,6783598
0000058880,3,2012,THE BANK OF FAIRFIELD,3794300,114683
0000058937,3,2012,COASTWAY COMMUNITY BANK,187899,324234
0000059010,3,2012,COMMUNITY & SOUTHERN BANK,3967449,2193351
0000059017,3,2012,FIRST REPUBLIC BANK,4114567,27791801
0000059051,3,2012,URBAN PARTNERSHIP BANK,4184186,1261384
0000090160,3,2012,BLUE HILLS BANK,28406,960648
0000090183,3,2012,MIDDLESEX SAVINGS BANK,888002,4034793
0000090191,3,2012,EAGLE BANK,197302,430415
0000090196,3,2012,BAYCOAST BANK,771609,909704
0000090203,3,2012,CAPE ANN SAVINGS BANK,627108,425358
0000090206,3,2012,GREENFIELD SAVINGS BANK,632607,640519
0000090211,3,2012,HINGHAM INSTITUTION FOR SAVING,673909,1127290
0000090213,3,2012,PEOPLESBANK,613400,1653140
0000090227,3,2012,THE LOWELL FIVE CENT SAVINGS B,923707,738351
0000090250,3,2012,INSTITUTION FOR SAVINGS,272302,1303406
0000090259,3,2012,NORTH EASTON SAVINGS BANK,527600,466194
0000090283,3,2012,HAMPDEN BANK,157904,563077
0000090290,3,2012,UNIBANK,709602,1263118
0000090291,3,2012,THE SAVINGS BANK,711801,443758
0000090297,3,2012,WEBSTER FIVE CENTS SAVINGS BAN,765505,558872
0000090311,3,2012,BAY STATE SAVINGS BANK,963002,268439
0000000001,1,2013,"WELLS FARGO BANK, N.A.",451965,1266125000
0000000008,1,2013,"JPMORGAN CHASE BANK, NA",852218,1896773000
0000000024,1,2013,"US BANK, N.A.",504713,345088616
0000000047,1,2013,FIRST FINANCIAL BANK NA,693345,2793023
0000000056,1,2013,"FIRST FINANCIAL BANK, N.A.",165628,6487854
0000000209,1,2013,FIRST NATIONAL BANK OF OMAHA,527954,14500067
0000000249,1,2013,FIRST NATIONAL BANK OF PA,379920,11842395
0000000324,1,2013,FIRST NATIONAL BANK AND TRUST,1007417,817381
0000000325,1,2013,"FNB BANK, N.A.",131418,360150
0000000336,1,2013,FIRST TENNESSEE BANK NA,485559,25284687
0000000446,1,2013,THE FIRST N.A,439404,1380841
0000000661,1,2013,"DNB FIRST, NA",71318,639527
0000001316,1,2013,PNC BANK N.A.,817824,295026390
0000001354,1,2013,NBT BANK NA,702117,5986046
0000001461,1,2013,"CITIBANK, N.A.",476810,1313401000
0000001467,1,2013,LANDMARK BANK N.A.,103255,1751541
0000001750,1,2013,FIRST NATIONAL BANK SANTA FE,787253,779302
0000001770,1,2013,BOONE COUNTY NATIONAL,299046,1431785
0000001950,1,2013,FIRST NATIONAL BANK,397540,1064859
0000001997,1,2013,NATIONAL BANK & TRUST COMPANY,328423,650852
0000002137,1,2013,NATIONAL PENN BANK,802110,8347902
0000002234,1,2013,FIRST MERCHANTS BANK NA,17147,4285219
0000002311,1,2013,CAMDEN NATIONAL BANK,593007,2525375
0000002360,1,2013,LCNB NATIONAL BANK,785923,786912
0000002515,1,2013,EPHRATA NATIONAL BANK,425911,799164
0000002597,1,2013,"WELLS FARGO BANK NORTHWEST, NA",688079,16815000
0000002747,1,2013,"HORIZON BANK, N.A.",130541,1845560
0000002782,1,2013,"INTRUST BANK, N.A.",557858,4319939
0000002848,1,2013,FREMONT NATIONAL BANK & TRUST,264558,313322
0000002881,1,2013,1ST NATL AUDRAIN COUNTY,934954,160540
0000002919,1,2013,THIRD NATIONAL BANK SEDALIA,611451,400492
0000003393,1,2013,THE FIRST NATIONAL BANK IN SIO,326858,1080671
0000003496,1,2013,FIRST NATIONAL BANK,181459,457920
0000003654,1,2013,FARMERS NATIONAL BANK,680813,1127178
0000003656,1,2013,CADENCE BANK N.A.,4262534,5707401
0000003817,1,2013,CANANDAIGUA NATIONAL BANK,161602,1852158
0000004166,1,2013,"FIRST FINANCIAL BANK, N.A.",470050,4472275
0000004230,1,2013,SUFFOLK COUNTY NATIONAL BANK,799612,1622001
0000004284,1,2013,CENTRAL NATIONAL BANK,234355,889173
0000004341,1,2013,ZIONS FIRST NATIONAL BANK,276579,17930123
0000004596,1,2013,OLD SECOND NATIONAL BANK,936136,2043606
0000004742,1,2013,"SUNFLOWER BANK, N.A.",474759,1754705
0000005263,1,2013,FIRST CITIZENS NATIONAL BANK,133850,1177985
0000005347,1,2013,"BANK SNB, NA",398350,1791565
0000005552,1,2013,"PEOPLES BANK, NATIONAL ASSOCIA",577128,1911841
0000005581,1,2013,AUSTIN BANK TEXAS NA,548351,1407763
0000006207,1,2013,QUEENSBOROUGH NB&TC,960935,852010
0000006301,1,2013,"BNY MELLON, N.A.",934329,16894270
0000006680,1,2013,SIMMONS FIRST NATIONAL BANK,663245,2081828
0000006776,1,2013,FIRST NATIONAL BANK OF SHELBY,86527,853808
0000007003,1,2013,SWINEFORD NATIONAL BANK,203418,298775
0000007266,1,2013,CITIZENS NATIONAL BANK OF MERI,69333,1084821
0000007699,1,2013,GLENS FALLS NATIONAL BANK,866000,1716629
0000007745,1,2013,THE HUNTINGTON NATIONAL BANK,12311,55954625
0000008328,1,2013,FIRST NAT'L B&T OF COLUMBUS,77758,454067
0000008531,1,2013,"COMMUNITY BANK, N.A.",202907,7470683
0000008796,1,2013,ARMED FORCES BANK,983457,1668374
0000008846,1,2013,OLD NATIONAL BANK,208244,9394970
0000008953,1,2013,"COMMUNITYONE BANK, N.A.",591825,1467499
0000009179,1,2013,THE PARK NATIONAL BANK,489623,6500008
0000009343,1,2013,AMERICAN NATIONAL BANK & TRUST,958727,1282796
0000009669,1,2013,BRIDGEHAMPTON NATIONAL BANK,23504,1622675
0000010045,1,2013,FIRST MID-ILLINOIS BANK,762447,1569951
0000010360,1,2013,FIRST VICTORIA NATIONAL BANK,488167,2388870
0000010523,1,2013,TRUSTMARK NATIONAL BANK,342634,9716802
0000010536,1,2013,THE CONWAY NATIONAL BANK,631422,945003
0000011573,1,2013,THE CITIZENS NATIONAL BANK,738013,668083
0000011818,1,2013,BREMER BANK NA (ST CLOUD),824550,681534
0000012072,1,2013,FIRST NATIONAL BANK ALASKA,114260,3015844
0000012333,1,2013,FIRST NATIONAL BK OF ST. LOUIS,506249,1424983
0000012425,1,2013,UNION CENTER NATIONAL BANK,29104,1628980
0000012898,1,2013,COMMUNITYBANK OF TEXAS NA,774262,1712391
0000013044,1,2013,"BANK OF AMERICA, N.A.",480228,1474077383
0000013126,1,2013,THE FIRST NATIONAL BANK OF LI,837000,2107645
0000013295,1,2013,STERLING NATIONAL BANK,64619,2708084
0000013443,1,2013,CITIZENS NATIONAL BANK,56351,957116
0000013679,1,2013,BOKF NA,339858,27934078
0000013684,1,2013,MB FINANCIAL BANK NA,656733,9549573
0000013688,1,2013,"CAPITAL ONE, N.A.",112837,250961257
0000013778,1,2013,"EXTRACO BANKS, NA",537560,1229651
0000013790,1,2013,ALERUS FINANCIAL NA,933256,1315127
0000013879,1,2013,NATIONAL EXCHANGE BANK & TRUST,722544,1319289
0000014124,1,2013,FIRST NATIONAL BANK,659257,3275687
0000014206,1,2013,AMARILLO NATIONAL BANK,353555,3614792
0000014369,1,2013,"STILLMAN BANCCORP, N.A.",407645,434985
0000014399,1,2013,NATIONAL REPUBLIC BANK OF CHIC,215130,1156764
0000014447,1,2013,BROADWAY NATIONAL BANK,474254,2807891
0000014488,1,2013,"MERCHANTS BANK, N.A.",779351,1281268
0000014579,1,2013,FIRSTMERIT BANK,67311,14901417
0000014583,1,2013,BMO HARRIS BANK N.A.,75633,95264963
0000014695,1,2013,CITY NATIONAL BANK,63069,28255036
0000014740,1,2013,FIRST NATIONAL BANK OF AMERICA,413141,543088
0000014761,1,2013,KEYBANK NATIONAL ASSOCIATION,280110,87043364
0000014807,1,2013,CITY NATIONAL BANK OF WV,1011526,2893976
